time,asset,CapMVRVCur,NVTAdj,PriceUSD,returns,log_mvrv,log_nvt
2020-01-04 00:00:00+00:00,doge,0.78719475,131.34621195,0.002015254376448,0.0166282509137953,0.01656074807371266,-0.02174726259613724
2020-01-05 00:00:00+00:00,doge,0.81990108,178.2663947,0.0020984798801436,0.0404677871688967,0.04070802232658602,0.3054423545862619
2020-01-06 00:00:00+00:00,doge,0.83055196,103.68438397,0.0021236847024221,0.0119394311601137,0.012906792981233817,-0.5419275155701602
2020-01-07 00:00:00+00:00,doge,0.84543785,135.85402337,0.0021628890520654,0.0182922049385787,0.017764167019860888,0.27022943633044516
2020-01-08 00:00:00+00:00,doge,0.82509256,107.5761991,0.0021101904364388,-0.0246666544601534,-0.024359084855362534,-0.2333815263973289
2020-01-09 00:00:00+00:00,doge,0.84239045,60.07388536,0.0021549573538851,0.02099273632773,0.02074805011752981,-0.5826241979946731
2020-01-10 00:00:00+00:00,doge,0.86364932,117.11513281,0.00221027464704,0.0253458485075013,0.02492318268465904,0.667582264748062
2020-01-11 00:00:00+00:00,doge,0.8373024,127.91842316,0.0021427005939067,-0.0310497892856451,-0.030981511220571495,0.08823524962518814
2020-01-12 00:00:00+00:00,doge,0.85394994,173.67174648,0.0021852315462995,0.019654800578202,0.019687278241050266,0.3057742613391623
2020-01-13 00:00:00+00:00,doge,0.83961588,189.24589983,0.0021478434801468,-0.0172574875034987,-0.016928072267397204,0.08588022369742809
2020-01-14 00:00:00+00:00,doge,0.91567935,86.09537066,0.0023462442429235,0.0883515489042539,0.08672174726949303,-0.7875915837464964
2020-01-15 00:00:00+00:00,doge,0.91284966,103.87461534,0.002339601719052,-0.002835145830577,-0.003095047705997514,0.18772890709097378
2020-01-16 00:00:00+00:00,doge,0.90768577,143.88148545,0.0023262537192196,-0.005721581571854,-0.005672950675663493,0.32580539293859
2020-01-17 00:00:00+00:00,doge,0.95629715,130.51258934,0.0024533659841575,0.0532018249661483,0.05217044069082059,-0.09752025085452498
2020-01-18 00:00:00+00:00,doge,0.9984059,107.06280803,0.0025645638276779,0.0443274637300916,0.043091215938102015,-0.19805403896343243
2020-01-19 00:00:00+00:00,doge,0.91677389,115.38542945,0.002350292514213,-0.0872486219310602,-0.0852990409917958,0.07486243165251505
2020-01-20 00:00:00+00:00,doge,0.92312372,125.18528484,0.0023668194666512,0.0070072621257848,0.00690240062919989,0.0815168336943799
2020-01-21 00:00:00+00:00,doge,0.93802412,92.04759115,0.0024044992961098,0.0157946323280571,0.016012396271097698,-0.30748918012484516
2020-01-22 00:00:00+00:00,doge,0.91255151,146.102464,0.0023383447777848,-0.0278983698453236,-0.02753112978281995,0.46200244536854207
2020-01-23 00:00:00+00:00,doge,0.86510953,103.11207021,0.0022157032299895,-0.053873480719643,-0.05338840998535359,-0.3484917267629619
2020-01-24 00:00:00+00:00,doge,0.86750936,70.48700258,0.0022213653649839,0.0025521976713518,0.0027701781950080495,-0.38038812475797634
2020-01-25 00:00:00+00:00,doge,0.87128213,135.31109293,0.0022308347757257,0.0042538182119296,0.004339538055368686,0.6521481872186481
2020-01-26 00:00:00+00:00,doge,0.88295519,169.02780705,0.0022602357572255,0.0130932708847799,0.013308612420860289,0.22248672067245678
2020-01-27 00:00:00+00:00,doge,0.92185823,93.8856345,0.0023610587008683,0.0436409953086016,0.04311699631188644,-0.5879858528554225
2020-01-28 00:00:00+00:00,doge,0.95047405,86.65030186,0.0024365406367443,0.0314691409810388,0.030569411959205824,-0.08019688746454712
2020-01-29 00:00:00+00:00,doge,0.92520352,73.02863612,0.0023705083623072,-0.0274748304803287,-0.026947125202648588,-0.1710288599806189
2020-01-30 00:00:00+00:00,doge,0.94847726,128.69254876,0.0024311048641636,0.0252413996196576,0.024844079457941856,0.5665745768884705
2020-01-31 00:00:00+00:00,doge,0.91966039,108.06980705,0.002356597444946,-0.0311270125443874,-0.03085335380146624,-0.17464883683671495
2020-02-01 00:00:00+00:00,doge,0.93288132,101.57602262,0.0023904809820082,0.014275775313477,0.014273529594748063,-0.061969870438756125
2020-02-02 00:00:00+00:00,doge,0.96310137,110.45698095,0.0024690206251598,0.0323269705793283,0.031880680871620035,0.08381862302840837
2020-02-03 00:00:00+00:00,doge,0.94133814,103.69845382,0.0024129953181995,-0.0229527175768806,-0.02285625489140236,-0.06313892748730954
2020-02-04 00:00:00+00:00,doge,0.971613,106.47382662,0.0024917109341457,0.0321007502627042,0.031655160865991336,0.02641199051009746
2020-02-05 00:00:00+00:00,doge,0.99897711,66.9655556,0.002564449447132,0.0287742184266734,0.02777428844286356,-0.46372080383289394
2020-02-06 00:00:00+00:00,doge,1.03677444,107.86472577,0.0026631097532934,0.037750705047185,0.03713780704321201,0.47669951119857146
2020-02-07 00:00:00+00:00,doge,1.08894332,90.6985653,0.002799964454104,0.050112202000716,0.04909340131185197,-0.1733363639603418
2020-02-08 00:00:00+00:00,doge,1.22150267,37.84648099,0.0031670811103938,0.1232036562034863,0.114874002704292,-0.8740035358762692
2020-02-09 00:00:00+00:00,doge,1.23097849,49.37150082,0.0031987421791223,0.009947285168316,0.0077275759005963895,0.2658353482034448
2020-02-10 00:00:00+00:00,doge,1.1514776,67.075141,0.0029918795614694,-0.066855857727071,-0.06676338624909617,0.3064401471923941
2020-02-11 00:00:00+00:00,doge,1.16394707,71.10394845,0.003027958231996,0.0119867357729122,0.010770888564894276,0.05832937058856125
2020-02-12 00:00:00+00:00,doge,1.17842681,98.17299994,0.0030679805700089,0.0131310088164573,0.012363461328781411,0.3225883588377947
2020-02-13 00:00:00+00:00,doge,1.16129939,114.14317312,0.0030241288315433,-0.0143964899384378,-0.014640795099494092,0.15072233710713334
2020-02-14 00:00:00+00:00,doge,1.21070591,111.26171512,0.0031551937320797,0.0424268384542179,0.04166404419713432,-0.02556834501579175
2020-02-15 00:00:00+00:00,doge,1.10967684,92.85402368,0.0028895196343123,-0.0879596270796865,-0.0871347483921239,-0.18085659781995034
2020-02-16 00:00:00+00:00,doge,1.05965408,110.52037828,0.0027567867095114,-0.0470245060119731,-0.046126322560074935,0.17417130064656305
2020-02-17 00:00:00+00:00,doge,1.02140899,107.89809414,0.0026557897378896,-0.0373237022666677,-0.03675947840349848,-0.024012713876856218
2020-02-18 00:00:00+00:00,doge,1.09157983,115.58105422,0.0028396632256482,0.0669433990941401,0.06644299537958964,0.06878484307483745
2020-02-19 00:00:00+00:00,doge,1.02024071,79.7005521,0.0026492642392257,-0.0694035067511578,-0.06758744256611135,-0.3716955389769794
2020-02-20 00:00:00+00:00,doge,1.00795719,133.35713253,0.0026159657965135,-0.0126485970900329,-0.012112891141756375,0.51475422348744
2020-02-21 00:00:00+00:00,doge,1.01587835,115.08817242,0.0026357135808122,0.0075205952064392,0.00782790922640831,-0.14733218520490876
2020-02-22 00:00:00+00:00,doge,0.99539476,125.34241648,0.0025804075842741,-0.0212065891315944,-0.020369484522533822,0.08535077272890668
2020-02-23 00:00:00+00:00,doge,1.02815114,156.01592732,0.0026662257244539,0.0327165211525031,0.032378056359334016,0.2189087762322819
2020-02-24 00:00:00+00:00,doge,0.99619621,146.93320438,0.0025818711919805,-0.0321494817464378,-0.03157322237953133,-0.05998000870436737
2020-02-25 00:00:00+00:00,doge,0.95330364,71.25917936,0.0024662828698496,-0.0458022981312273,-0.04401076836744128,-0.7236544475653375
2020-02-26 00:00:00+00:00,doge,0.91247513,51.02104384,0.0023519106179391,-0.0474840793945539,-0.04377263751686106,-0.33408547204124384
2020-02-27 00:00:00+00:00,doge,0.89058101,79.91802589,0.0022942333693483,-0.024829282886869,-0.024286760334232646,0.44876326102709596
2020-02-28 00:00:00+00:00,doge,0.90610472,164.53629868,0.0023336160339375,0.0170202665995429,0.01728081439603689,0.7221297735729895
2020-02-29 00:00:00+00:00,doge,0.87164645,122.14165951,0.0022439833771228,-0.0391664305162988,-0.038770989907197365,-0.2979496918800457
